,model_type,R0,gamma_val,omega_val,omega_m_val,kappa_val,rho_val,epsilon_val,mu_val,mj_val,m_val,delta_t,c,s,phi,c_v,s_v,phi_v,zeta,disp,d,loglik,loglik.se,comment
321,2,70.30773841,11.65282245,6.556868828,0.801,5000,0,0,1.37,0.501,0.191,365,22.22617629,146.7615653,4.903599661,1,136.5484089,3.262017524,0.934375,171.1459794,5.52734375,-91.48218232,0.075247611,"Evaluating likhood for d-zeta, profile, set 2"
322,2,70.30773841,11.65282245,6.556868828,0.801,5000,0,0,1.37,0.501,0.191,365,22.22617629,146.7615653,4.903599661,1,136.5484089,3.262017524,0.534375,171.1459794,15.02734375,-142.8662488,0.16650921,"Evaluating likhood for d-zeta, profile, set 2"
323,2,70.30773841,11.65282245,6.556868828,0.801,5000,0,0,1.37,0.501,0.191,365,22.22617629,146.7615653,4.903599661,1,136.5484089,3.262017524,0.434375,171.1459794,3.15234375,-78.58929694,0.058895364,"Evaluating likhood for d-zeta, profile, set 2"
324,2,70.30773841,11.65282245,6.556868828,0.801,5000,0,0,1.37,0.501,0.191,365,22.22617629,146.7615653,4.903599661,1,136.5484089,3.262017524,0.834375,171.1459794,12.65234375,-199.6199328,0.587909261,"Evaluating likhood for d-zeta, profile, set 2"
325,2,70.30773841,11.65282245,6.556868828,0.801,5000,0,0,1.37,0.501,0.191,365,22.22617629,146.7615653,4.903599661,1,136.5484089,3.262017524,0.634375,171.1459794,7.90234375,-87.66851241,0.062404916,"Evaluating likhood for d-zeta, profile, set 2"
326,2,70.30773841,11.65282245,6.556868828,0.801,5000,0,0,1.37,0.501,0.191,365,22.22617629,146.7615653,4.903599661,1,136.5484089,3.262017524,0.234375,171.1459794,17.40234375,-73.35835157,0.11508897,"Evaluating likhood for d-zeta, profile, set 2"
327,2,70.30773841,11.65282245,6.556868828,0.801,5000,0,0,1.37,0.501,0.191,365,22.22617629,146.7615653,4.903599661,1,136.5484089,3.262017524,0.246875,171.1459794,2.26171875,-124.1305618,0.03700311,"Evaluating likhood for d-zeta, profile, set 2"
328,2,70.30773841,11.65282245,6.556868828,0.801,5000,0,0,1.37,0.501,0.191,365,22.22617629,146.7615653,4.903599661,1,136.5484089,3.262017524,0.646875,171.1459794,11.76171875,-134.9488186,0.658290989,"Evaluating likhood for d-zeta, profile, set 2"
329,2,70.30773841,11.65282245,6.556868828,0.801,5000,0,0,1.37,0.501,0.191,365,22.22617629,146.7615653,4.903599661,1,136.5484089,3.262017524,0.846875,171.1459794,7.01171875,-104.3052134,0.097699417,"Evaluating likhood for d-zeta, profile, set 2"
330,2,70.30773841,11.65282245,6.556868828,0.801,5000,0,0,1.37,0.501,0.191,365,22.22617629,146.7615653,4.903599661,1,136.5484089,3.262017524,0.446875,171.1459794,16.51171875,-129.2836015,0.189800824,"Evaluating likhood for d-zeta, profile, set 2"
331,2,51.73000547,12.88067942,15.51396934,0.801,5000,0,0,1.37,0.501,0.191,365,32.74618119,70.25272074,8.142494553,1,262.9244271,3.282399948,0.21875,81.20734266,8.5703125,-65.67531512,0.02324045,"Evaluating likhood for d-zeta, profile, set 3"
332,2,51.73000547,12.88067942,15.51396934,0.801,5000,0,0,1.37,0.501,0.191,365,32.74618119,70.25272074,8.142494553,1,262.9244271,3.282399948,0.61875,81.20734266,18.0703125,-241.2710241,0.144334262,"Evaluating likhood for d-zeta, profile, set 3"
333,2,51.73000547,12.88067942,15.51396934,0.801,5000,0,0,1.37,0.501,0.191,365,32.74618119,70.25272074,8.142494553,1,262.9244271,3.282399948,0.81875,81.20734266,3.8203125,-74.35158625,0.02607728,"Evaluating likhood for d-zeta, profile, set 3"
334,2,51.73000547,12.88067942,15.51396934,0.801,5000,0,0,1.37,0.501,0.191,365,32.74618119,70.25272074,8.142494553,1,262.9244271,3.282399948,0.41875,81.20734266,13.3203125,-115.3379158,0.049918556,"Evaluating likhood for d-zeta, profile, set 3"
335,2,51.73000547,12.88067942,15.51396934,0.801,5000,0,0,1.37,0.501,0.191,365,32.74618119,70.25272074,8.142494553,1,262.9244271,3.282399948,0.51875,81.20734266,1.4453125,-89.27651172,0.012478234,"Evaluating likhood for d-zeta, profile, set 3"
336,2,51.73000547,12.88067942,15.51396934,0.801,5000,0,0,1.37,0.501,0.191,365,32.74618119,70.25272074,8.142494553,1,262.9244271,3.282399948,0.91875,81.20734266,10.9453125,-220.6434522,0.081684461,"Evaluating likhood for d-zeta, profile, set 3"
337,2,51.73000547,12.88067942,15.51396934,0.801,5000,0,0,1.37,0.501,0.191,365,32.74618119,70.25272074,8.142494553,1,262.9244271,3.282399948,0.71875,81.20734266,6.1953125,-95.21051398,0.040580391,"Evaluating likhood for d-zeta, profile, set 3"
338,2,51.73000547,12.88067942,15.51396934,0.801,5000,0,0,1.37,0.501,0.191,365,32.74618119,70.25272074,8.142494553,1,262.9244271,3.282399948,0.31875,81.20734266,15.6953125,-103.0558993,0.104025927,"Evaluating likhood for d-zeta, profile, set 3"
339,2,51.73000547,12.88067942,15.51396934,0.801,5000,0,0,1.37,0.501,0.191,365,32.74618119,70.25272074,8.142494553,1,262.9244271,3.282399948,0.36875,81.20734266,5.0078125,-65.83376246,0.021225408,"Evaluating likhood for d-zeta, profile, set 3"
340,2,51.73000547,12.88067942,15.51396934,0.801,5000,0,0,1.37,0.501,0.191,365,32.74618119,70.25272074,8.142494553,1,262.9244271,3.282399948,0.76875,81.20734266,14.5078125,-242.5983106,0.045081557,"Evaluating likhood for d-zeta, profile, set 3"
341,2,51.73000547,12.88067942,15.51396934,0.801,5000,0,0,1.37,0.501,0.191,365,32.74618119,70.25272074,8.142494553,1,262.9244271,3.282399948,0.96875,81.20734266,9.7578125,-207.7782656,0.091000031,"Evaluating likhood for d-zeta, profile, set 3"
342,2,51.73000547,12.88067942,15.51396934,0.801,5000,0,0,1.37,0.501,0.191,365,32.74618119,70.25272074,8.142494553,1,262.9244271,3.282399948,0.56875,81.20734266,19.2578125,-235.7326219,0.256962251,"Evaluating likhood for d-zeta, profile, set 3"
343,2,51.73000547,12.88067942,15.51396934,0.801,5000,0,0,1.37,0.501,0.191,365,32.74618119,70.25272074,8.142494553,1,262.9244271,3.282399948,0.46875,81.20734266,7.3828125,-77.28511726,0.043875084,"Evaluating likhood for d-zeta, profile, set 3"
344,2,51.73000547,12.88067942,15.51396934,0.801,5000,0,0,1.37,0.501,0.191,365,32.74618119,70.25272074,8.142494553,1,262.9244271,3.282399948,0.86875,81.20734266,16.8828125,-315.625695,0.68671166,"Evaluating likhood for d-zeta, profile, set 3"
345,2,51.73000547,12.88067942,15.51396934,0.801,5000,0,0,1.37,0.501,0.191,365,32.74618119,70.25272074,8.142494553,1,262.9244271,3.282399948,0.66875,81.20734266,2.6328125,-66.41212312,0.015877003,"Evaluating likhood for d-zeta, profile, set 3"
346,2,51.73000547,12.88067942,15.51396934,0.801,5000,0,0,1.37,0.501,0.191,365,32.74618119,70.25272074,8.142494553,1,262.9244271,3.282399948,0.26875,81.20734266,12.1328125,-73.81064572,0.055480666,"Evaluating likhood for d-zeta, profile, set 3"
347,2,51.73000547,12.88067942,15.51396934,0.801,5000,0,0,1.37,0.501,0.191,365,32.74618119,70.25272074,8.142494553,1,262.9244271,3.282399948,0.29375,81.20734266,3.2265625,-81.16447945,0.01492995,"Evaluating likhood for d-zeta, profile, set 3"
348,2,51.73000547,12.88067942,15.51396934,0.801,5000,0,0,1.37,0.501,0.191,365,32.74618119,70.25272074,8.142494553,1,262.9244271,3.282399948,0.69375,81.20734266,12.7265625,-190.0250161,0.052216705,"Evaluating likhood for d-zeta, profile, set 3"
349,2,51.73000547,12.88067942,15.51396934,0.801,5000,0,0,1.37,0.501,0.191,365,32.74618119,70.25272074,8.142494553,1,262.9244271,3.282399948,0.89375,81.20734266,7.9765625,-153.8450313,0.067652046,"Evaluating likhood for d-zeta, profile, set 3"
350,2,51.73000547,12.88067942,15.51396934,0.801,5000,0,0,1.37,0.501,0.191,365,32.74618119,70.25272074,8.142494553,1,262.9244271,3.282399948,0.49375,81.20734266,17.4765625,-183.2678091,0.159843602,"Evaluating likhood for d-zeta, profile, set 3"
351,2,51.73000547,12.88067942,15.51396934,0.801,5000,0,0,1.37,0.501,0.191,365,32.74618119,70.25272074,8.142494553,1,262.9244271,3.282399948,0.59375,81.20734266,10.3515625,-128.8376297,0.110334452,"Evaluating likhood for d-zeta, profile, set 3"
352,2,51.73000547,12.88067942,15.51396934,0.801,5000,0,0,1.37,0.501,0.191,365,32.74618119,70.25272074,8.142494553,1,262.9244271,3.282399948,0.99375,81.20734266,19.8515625,-407.8565214,0.463621283,"Evaluating likhood for d-zeta, profile, set 3"
353,2,51.73000547,12.88067942,15.51396934,0.801,5000,0,0,1.37,0.501,0.191,365,32.74618119,70.25272074,8.142494553,1,262.9244271,3.282399948,0.79375,81.20734266,5.6015625,-95.53508016,0.053104852,"Evaluating likhood for d-zeta, profile, set 3"
354,2,51.73000547,12.88067942,15.51396934,0.801,5000,0,0,1.37,0.501,0.191,365,32.74618119,70.25272074,8.142494553,1,262.9244271,3.282399948,0.39375,81.20734266,15.1015625,-122.9299547,0.045822514,"Evaluating likhood for d-zeta, profile, set 3"
355,2,51.73000547,12.88067942,15.51396934,0.801,5000,0,0,1.37,0.501,0.191,365,32.74618119,70.25272074,8.142494553,1,262.9244271,3.282399948,0.34375,81.20734266,6.7890625,-66.0318597,0.044014742,"Evaluating likhood for d-zeta, profile, set 3"
356,2,51.73000547,12.88067942,15.51396934,0.801,5000,0,0,1.37,0.501,0.191,365,32.74618119,70.25272074,8.142494553,1,262.9244271,3.282399948,0.74375,81.20734266,16.2890625,-262.9815409,0.139086193,"Evaluating likhood for d-zeta, profile, set 3"
357,2,51.73000547,12.88067942,15.51396934,0.801,5000,0,0,1.37,0.501,0.191,365,32.74618119,70.25272074,8.142494553,1,262.9244271,3.282399948,0.94375,81.20734266,2.0390625,-66.24611076,0.021649652,"Evaluating likhood for d-zeta, profile, set 3"
358,2,51.73000547,12.88067942,15.51396934,0.801,5000,0,0,1.37,0.501,0.191,365,32.74618119,70.25272074,8.142494553,1,262.9244271,3.282399948,0.54375,81.20734266,11.5390625,-131.3121291,0.050788458,"Evaluating likhood for d-zeta, profile, set 3"
359,2,51.73000547,12.88067942,15.51396934,0.801,5000,0,0,1.37,0.501,0.191,365,32.74618119,70.25272074,8.142494553,1,262.9244271,3.282399948,0.44375,81.20734266,4.4140625,-65.63059784,0.033386839,"Evaluating likhood for d-zeta, profile, set 3"
360,2,51.73000547,12.88067942,15.51396934,0.801,5000,0,0,1.37,0.501,0.191,365,32.74618119,70.25272074,8.142494553,1,262.9244271,3.282399948,0.84375,81.20734266,13.9140625,-256.1576495,0.117682062,"Evaluating likhood for d-zeta, profile, set 3"
361,2,51.73000547,12.88067942,15.51396934,0.801,5000,0,0,1.37,0.501,0.191,365,32.74618119,70.25272074,8.142494553,1,262.9244271,3.282399948,0.64375,81.20734266,9.1640625,-124.0289816,0.033983896,"Evaluating likhood for d-zeta, profile, set 3"
362,2,51.73000547,12.88067942,15.51396934,0.801,5000,0,0,1.37,0.501,0.191,365,32.74618119,70.25272074,8.142494553,1,262.9244271,3.282399948,0.24375,81.20734266,18.6640625,-93.96952383,0.063560452,"Evaluating likhood for d-zeta, profile, set 3"
363,2,51.73000547,12.88067942,15.51396934,0.801,5000,0,0,1.37,0.501,0.191,365,32.74618119,70.25272074,8.142494553,1,262.9244271,3.282399948,0.23125,81.20734266,3.5234375,-86.61598181,0.010185496,"Evaluating likhood for d-zeta, profile, set 3"
364,2,51.73000547,12.88067942,15.51396934,0.801,5000,0,0,1.37,0.501,0.191,365,32.74618119,70.25272074,8.142494553,1,262.9244271,3.282399948,0.63125,81.20734266,13.0234375,-175.5487367,0.139556695,"Evaluating likhood for d-zeta, profile, set 3"
365,2,51.73000547,12.88067942,15.51396934,0.801,5000,0,0,1.37,0.501,0.191,365,32.74618119,70.25272074,8.142494553,1,262.9244271,3.282399948,0.83125,81.20734266,8.2734375,-147.6523482,0.062007352,"Evaluating likhood for d-zeta, profile, set 3"
366,2,51.73000547,12.88067942,15.51396934,0.801,5000,0,0,1.37,0.501,0.191,365,32.74618119,70.25272074,8.142494553,1,262.9244271,3.282399948,0.43125,81.20734266,17.7734375,-160.9516428,0.151358586,"Evaluating likhood for d-zeta, profile, set 3"
367,2,51.73000547,12.88067942,15.51396934,0.801,5000,0,0,1.37,0.501,0.191,365,32.74618119,70.25272074,8.142494553,1,262.9244271,3.282399948,0.53125,81.20734266,5.8984375,-73.23049729,0.031627428,"Evaluating likhood for d-zeta, profile, set 3"
368,2,51.73000547,12.88067942,15.51396934,0.801,5000,0,0,1.37,0.501,0.191,365,32.74618119,70.25272074,8.142494553,1,262.9244271,3.282399948,0.93125,81.20734266,15.3984375,-310.8579336,0.174453433,"Evaluating likhood for d-zeta, profile, set 3"
369,2,51.73000547,12.88067942,15.51396934,0.801,5000,0,0,1.37,0.501,0.191,365,32.74618119,70.25272074,8.142494553,1,262.9244271,3.282399948,0.73125,81.20734266,1.1484375,-84.74516537,0.011080618,"Evaluating likhood for d-zeta, profile, set 3"
370,2,51.73000547,12.88067942,15.51396934,0.801,5000,0,0,1.37,0.501,0.191,365,32.74618119,70.25272074,8.142494553,1,262.9244271,3.282399948,0.33125,81.20734266,10.6484375,-77.68690875,0.040854207,"Evaluating likhood for d-zeta, profile, set 3"
371,2,51.73000547,12.88067942,15.51396934,0.801,5000,0,0,1.37,0.501,0.191,365,32.74618119,70.25272074,8.142494553,1,262.9244271,3.282399948,0.38125,81.20734266,9.4609375,-79.03986445,0.047147715,"Evaluating likhood for d-zeta, profile, set 3"
372,2,51.73000547,12.88067942,15.51396934,0.801,5000,0,0,1.37,0.501,0.191,365,32.74618119,70.25272074,8.142494553,1,262.9244271,3.282399948,0.78125,81.20734266,18.9609375,-317.4967433,0.292232374,"Evaluating likhood for d-zeta, profile, set 3"
373,2,51.73000547,12.88067942,15.51396934,0.801,5000,0,0,1.37,0.501,0.191,365,32.74618119,70.25272074,8.142494553,1,262.9244271,3.282399948,0.98125,81.20734266,4.7109375,-100.3077861,0.089065924,"Evaluating likhood for d-zeta, profile, set 3"
374,2,51.73000547,12.88067942,15.51396934,0.801,5000,0,0,1.37,0.501,0.191,365,32.74618119,70.25272074,8.142494553,1,262.9244271,3.282399948,0.58125,81.20734266,14.2109375,-176.0437906,0.073698185,"Evaluating likhood for d-zeta, profile, set 3"
375,2,51.73000547,12.88067942,15.51396934,0.801,5000,0,0,1.37,0.501,0.191,365,32.74618119,70.25272074,8.142494553,1,262.9244271,3.282399948,0.48125,81.20734266,2.3359375,-75.46091576,0.019997046,"Evaluating likhood for d-zeta, profile, set 3"
376,2,51.73000547,12.88067942,15.51396934,0.801,5000,0,0,1.37,0.501,0.191,365,32.74618119,70.25272074,8.142494553,1,262.9244271,3.282399948,0.88125,81.20734266,11.8359375,-228.4774945,0.102186068,"Evaluating likhood for d-zeta, profile, set 3"
377,2,51.73000547,12.88067942,15.51396934,0.801,5000,0,0,1.37,0.501,0.191,365,32.74618119,70.25272074,8.142494553,1,262.9244271,3.282399948,0.68125,81.20734266,7.0859375,-102.1928328,0.022420817,"Evaluating likhood for d-zeta, profile, set 3"
378,2,51.73000547,12.88067942,15.51396934,0.801,5000,0,0,1.37,0.501,0.191,365,32.74618119,70.25272074,8.142494553,1,262.9244271,3.282399948,0.28125,81.20734266,16.5859375,-96.36508171,0.015391533,"Evaluating likhood for d-zeta, profile, set 3"
379,2,51.73000547,12.88067942,15.51396934,0.801,5000,0,0,1.37,0.501,0.191,365,32.74618119,70.25272074,8.142494553,1,262.9244271,3.282399948,0.25625,81.20734266,7.6796875,-65.49230301,0.015260348,"Evaluating likhood for d-zeta, profile, set 3"
380,2,51.73000547,12.88067942,15.51396934,0.801,5000,0,0,1.37,0.501,0.191,365,32.74618119,70.25272074,8.142494553,1,262.9244271,3.282399948,0.65625,81.20734266,17.1796875,-243.823518,0.101508828,"Evaluating likhood for d-zeta, profile, set 3"
381,2,51.73000547,12.88067942,15.51396934,0.801,5000,0,0,1.37,0.501,0.191,365,32.74618119,70.25272074,8.142494553,1,262.9244271,3.282399948,0.85625,81.20734266,2.9296875,-68.06210599,0.020469597,"Evaluating likhood for d-zeta, profile, set 3"
382,2,51.73000547,12.88067942,15.51396934,0.801,5000,0,0,1.37,0.501,0.191,365,32.74618119,70.25272074,8.142494553,1,262.9244271,3.282399948,0.45625,81.20734266,12.4296875,-117.6415744,0.087785333,"Evaluating likhood for d-zeta, profile, set 3"
383,2,51.73000547,12.88067942,15.51396934,0.801,5000,0,0,1.37,0.501,0.191,365,32.74618119,70.25272074,8.142494553,1,262.9244271,3.282399948,0.55625,81.20734266,5.3046875,-71.25942596,0.028863995,"Evaluating likhood for d-zeta, profile, set 3"
384,2,51.73000547,12.88067942,15.51396934,0.801,5000,0,0,1.37,0.501,0.191,365,32.74618119,70.25272074,8.142494553,1,262.9244271,3.282399948,0.95625,81.20734266,14.8046875,-307.5620907,0.267766066,"Evaluating likhood for d-zeta, profile, set 3"
385,2,51.73000547,12.88067942,15.51396934,0.801,5000,0,0,1.37,0.501,0.191,365,32.74618119,70.25272074,8.142494553,1,262.9244271,3.282399948,0.75625,81.20734266,10.0546875,-163.2239256,0.201633285,"Evaluating likhood for d-zeta, profile, set 3"
386,2,51.73000547,12.88067942,15.51396934,0.801,5000,0,0,1.37,0.501,0.191,365,32.74618119,70.25272074,8.142494553,1,262.9244271,3.282399948,0.35625,81.20734266,19.5546875,-144.6820343,0.148103624,"Evaluating likhood for d-zeta, profile, set 3"
387,2,51.73000547,12.88067942,15.51396934,0.801,5000,0,0,1.37,0.501,0.191,365,32.74618119,70.25272074,8.142494553,1,262.9244271,3.282399948,0.30625,81.20734266,1.7421875,-103.2743376,0.015081935,"Evaluating likhood for d-zeta, profile, set 3"
388,2,51.73000547,12.88067942,15.51396934,0.801,5000,0,0,1.37,0.501,0.191,365,32.74618119,70.25272074,8.142494553,1,262.9244271,3.282399948,0.70625,81.20734266,11.2421875,-170.006429,0.180393574,"Evaluating likhood for d-zeta, profile, set 3"
389,2,51.73000547,12.88067942,15.51396934,0.801,5000,0,0,1.37,0.501,0.191,365,32.74618119,70.25272074,8.142494553,1,262.9244271,3.282399948,0.90625,81.20734266,6.4921875,-126.0784469,0.06932325,"Evaluating likhood for d-zeta, profile, set 3"
390,2,51.73000547,12.88067942,15.51396934,0.801,5000,0,0,1.37,0.501,0.191,365,32.74618119,70.25272074,8.142494553,1,262.9244271,3.282399948,0.50625,81.20734266,15.9921875,-171.3729455,0.124824063,"Evaluating likhood for d-zeta, profile, set 3"
391,2,51.73000547,12.88067942,15.51396934,0.801,5000,0,0,1.37,0.501,0.191,365,32.74618119,70.25272074,8.142494553,1,262.9244271,3.282399948,0.40625,81.20734266,8.8671875,-79.0659986,0.035681294,"Evaluating likhood for d-zeta, profile, set 3"
392,2,51.73000547,12.88067942,15.51396934,0.801,5000,0,0,1.37,0.501,0.191,365,32.74618119,70.25272074,8.142494553,1,262.9244271,3.282399948,0.80625,81.20734266,18.3671875,-317.5462497,0.198026189,"Evaluating likhood for d-zeta, profile, set 3"
393,2,51.73000547,12.88067942,15.51396934,0.801,5000,0,0,1.37,0.501,0.191,365,32.74618119,70.25272074,8.142494553,1,262.9244271,3.282399948,0.60625,81.20734266,4.1171875,-67.40187376,0.02375923,"Evaluating likhood for d-zeta, profile, set 3"
394,2,51.73000547,12.88067942,15.51396934,0.801,5000,0,0,1.37,0.501,0.191,365,32.74618119,70.25272074,8.142494553,1,262.9244271,3.282399948,0.20625,81.20734266,13.6171875,-68.86591493,0.032222836,"Evaluating likhood for d-zeta, profile, set 3"
395,2,51.73000547,12.88067942,15.51396934,0.801,5000,0,0,1.37,0.501,0.191,365,32.74618119,70.25272074,8.142494553,1,262.9244271,3.282399948,0.209375,81.20734266,7.30859375,-68.30154975,0.032699281,"Evaluating likhood for d-zeta, profile, set 3"
396,2,51.73000547,12.88067942,15.51396934,0.801,5000,0,0,1.37,0.501,0.191,365,32.74618119,70.25272074,8.142494553,1,262.9244271,3.282399948,0.609375,81.20734266,16.80859375,-220.7490472,0.121558976,"Evaluating likhood for d-zeta, profile, set 3"
397,2,51.73000547,12.88067942,15.51396934,0.801,5000,0,0,1.37,0.501,0.191,365,32.74618119,70.25272074,8.142494553,1,262.9244271,3.282399948,0.809375,81.20734266,2.55859375,-66.04683025,0.023084841,"Evaluating likhood for d-zeta, profile, set 3"
398,2,51.73000547,12.88067942,15.51396934,0.801,5000,0,0,1.37,0.501,0.191,365,32.74618119,70.25272074,8.142494553,1,262.9244271,3.282399948,0.409375,81.20734266,12.05859375,-102.3343168,0.02684697,"Evaluating likhood for d-zeta, profile, set 3"
399,2,51.73000547,12.88067942,15.51396934,0.801,5000,0,0,1.37,0.501,0.191,365,32.74618119,70.25272074,8.142494553,1,262.9244271,3.282399948,0.509375,81.20734266,4.93359375,-67.254178,0.03887013,"Evaluating likhood for d-zeta, profile, set 3"
400,2,51.73000547,12.88067942,15.51396934,0.801,5000,0,0,1.37,0.501,0.191,365,32.74618119,70.25272074,8.142494553,1,262.9244271,3.282399948,0.909375,81.20734266,14.43359375,-286.0958341,0.222868458,"Evaluating likhood for d-zeta, profile, set 3"
401,2,51.73000547,12.88067942,15.51396934,0.801,5000,0,0,1.37,0.501,0.191,365,32.74618119,70.25272074,8.142494553,1,262.9244271,3.282399948,0.709375,81.20734266,9.68359375,-145.9542679,0.097915719,"Evaluating likhood for d-zeta, profile, set 3"
402,2,51.73000547,12.88067942,15.51396934,0.801,5000,0,0,1.37,0.501,0.191,365,32.74618119,70.25272074,8.142494553,1,262.9244271,3.282399948,0.309375,81.20734266,19.18359375,-121.8869473,0.100297589,"Evaluating likhood for d-zeta, profile, set 3"
403,2,51.73000547,12.88067942,15.51396934,0.801,5000,0,0,1.37,0.501,0.191,365,32.74618119,70.25272074,8.142494553,1,262.9244271,3.282399948,0.359375,81.20734266,1.37109375,-106.4357172,0.040691347,"Evaluating likhood for d-zeta, profile, set 3"
404,2,51.73000547,12.88067942,15.51396934,0.801,5000,0,0,1.37,0.501,0.191,365,32.74618119,70.25272074,8.142494553,1,262.9244271,3.282399948,0.759375,81.20734266,10.87109375,-177.8555157,0.198588468,"Evaluating likhood for d-zeta, profile, set 3"
405,2,51.73000547,12.88067942,15.51396934,0.801,5000,0,0,1.37,0.501,0.191,365,32.74618119,70.25272074,8.142494553,1,262.9244271,3.282399948,0.959375,81.20734266,6.12109375,-126.4175254,0.144050992,"Evaluating likhood for d-zeta, profile, set 3"
406,2,51.73000547,12.88067942,15.51396934,0.801,5000,0,0,1.37,0.501,0.191,365,32.74618119,70.25272074,8.142494553,1,262.9244271,3.282399948,0.559375,81.20734266,15.62109375,-186.3990928,0.116787651,"Evaluating likhood for d-zeta, profile, set 3"
407,2,51.73000547,12.88067942,15.51396934,0.801,5000,0,0,1.37,0.501,0.191,365,32.74618119,70.25272074,8.142494553,1,262.9244271,3.282399948,0.459375,81.20734266,8.49609375,-84.08659482,0.034005463,"Evaluating likhood for d-zeta, profile, set 3"
408,2,51.73000547,12.88067942,15.51396934,0.801,5000,0,0,1.37,0.501,0.191,365,32.74618119,70.25272074,8.142494553,1,262.9244271,3.282399948,0.859375,81.20734266,17.99609375,-331.1180342,0.52178782,"Evaluating likhood for d-zeta, profile, set 3"
409,2,51.73000547,12.88067942,15.51396934,0.801,5000,0,0,1.37,0.501,0.191,365,32.74618119,70.25272074,8.142494553,1,262.9244271,3.282399948,0.659375,81.20734266,3.74609375,-67.3322419,0.044682346,"Evaluating likhood for d-zeta, profile, set 3"
410,2,51.73000547,12.88067942,15.51396934,0.801,5000,0,0,1.37,0.501,0.191,365,32.74618119,70.25272074,8.142494553,1,262.9244271,3.282399948,0.259375,81.20734266,13.24609375,-76.04544029,0.042976632,"Evaluating likhood for d-zeta, profile, set 3"
411,2,51.73000547,12.88067942,15.51396934,0.801,5000,0,0,1.37,0.501,0.191,365,32.74618119,70.25272074,8.142494553,1,262.9244271,3.282399948,0.284375,81.20734266,4.33984375,-73.04262962,0.019504711,"Evaluating likhood for d-zeta, profile, set 3"
412,2,51.73000547,12.88067942,15.51396934,0.801,5000,0,0,1.37,0.501,0.191,365,32.74618119,70.25272074,8.142494553,1,262.9244271,3.282399948,0.684375,81.20734266,13.83984375,-204.3616638,0.102992771,"Evaluating likhood for d-zeta, profile, set 3"
413,2,51.73000547,12.88067942,15.51396934,0.801,5000,0,0,1.37,0.501,0.191,365,32.74618119,70.25272074,8.142494553,1,262.9244271,3.282399948,0.884375,81.20734266,9.08984375,-174.4338141,0.150584021,"Evaluating likhood for d-zeta, profile, set 3"
414,2,51.73000547,12.88067942,15.51396934,0.801,5000,0,0,1.37,0.501,0.191,365,32.74618119,70.25272074,8.142494553,1,262.9244271,3.282399948,0.484375,81.20734266,18.58984375,-191.4676071,0.125726393,"Evaluating likhood for d-zeta, profile, set 3"
415,2,51.73000547,12.88067942,15.51396934,0.801,5000,0,0,1.37,0.501,0.191,365,32.74618119,70.25272074,8.142494553,1,262.9244271,3.282399948,0.584375,81.20734266,6.71484375,-85.03300813,0.051908148,"Evaluating likhood for d-zeta, profile, set 3"
416,2,51.73000547,12.88067942,15.51396934,0.801,5000,0,0,1.37,0.501,0.191,365,32.74618119,70.25272074,8.142494553,1,262.9244271,3.282399948,0.984375,81.20734266,16.21484375,-342.5496511,0.199366093,"Evaluating likhood for d-zeta, profile, set 3"
417,2,51.73000547,12.88067942,15.51396934,0.801,5000,0,0,1.37,0.501,0.191,365,32.74618119,70.25272074,8.142494553,1,262.9244271,3.282399948,0.784375,81.20734266,1.96484375,-68.09259723,0.024330339,"Evaluating likhood for d-zeta, profile, set 3"
418,2,51.73000547,12.88067942,15.51396934,0.801,5000,0,0,1.37,0.501,0.191,365,32.74618119,70.25272074,8.142494553,1,262.9244271,3.282399948,0.384375,81.20734266,11.46484375,-92.20508149,0.048058184,"Evaluating likhood for d-zeta, profile, set 3"
419,2,51.73000547,12.88067942,15.51396934,0.801,5000,0,0,1.37,0.501,0.191,365,32.74618119,70.25272074,8.142494553,1,262.9244271,3.282399948,0.334375,81.20734266,10.27734375,-76.43733368,0.034127916,"Evaluating likhood for d-zeta, profile, set 3"
420,2,51.73000547,12.88067942,15.51396934,0.801,5000,0,0,1.37,0.501,0.191,365,32.74618119,70.25272074,8.142494553,1,262.9244271,3.282399948,0.734375,81.20734266,19.77734375,-311.8578381,0.150760199,"Evaluating likhood for d-zeta, profile, set 3"
421,2,51.73000547,12.88067942,15.51396934,0.801,5000,0,0,1.37,0.501,0.191,365,32.74618119,70.25272074,8.142494553,1,262.9244271,3.282399948,0.934375,81.20734266,5.52734375,-110.9536965,0.062218105,"Evaluating likhood for d-zeta, profile, set 3"
422,2,51.73000547,12.88067942,15.51396934,0.801,5000,0,0,1.37,0.501,0.191,365,32.74618119,70.25272074,8.142494553,1,262.9244271,3.282399948,0.534375,81.20734266,15.02734375,-170.2111399,0.078220563,"Evaluating likhood for d-zeta, profile, set 3"
423,2,51.73000547,12.88067942,15.51396934,0.801,5000,0,0,1.37,0.501,0.191,365,32.74618119,70.25272074,8.142494553,1,262.9244271,3.282399948,0.434375,81.20734266,3.15234375,-70.41849056,0.016579638,"Evaluating likhood for d-zeta, profile, set 3"
424,2,51.73000547,12.88067942,15.51396934,0.801,5000,0,0,1.37,0.501,0.191,365,32.74618119,70.25272074,8.142494553,1,262.9244271,3.282399948,0.834375,81.20734266,12.65234375,-230.5845936,0.119502182,"Evaluating likhood for d-zeta, profile, set 3"
